date,Appliances,hour,dayofweek,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,lag_1,lag_2,lag_3,lag_6,lag_12,lag_24,lag_48,lag_168,roll_mean_3,roll_std_3,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,roll_mean_24,roll_std_24,roll_mean_168,roll_std_168,T1,T2,T3,T4,T5,T6,T7,T8,T9,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RH_8,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-01-19 03:00:00,46.666666666666664,3,1,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,33.333333333333336,45.0,46.666666666666664,345.0,33.333333333333336,41.666666666666664,50.0,35.0,41.66666666666663,7.2648315725699,95.27777777777776,122.5625312812773,145.00000000000003,170.97315047052902,93.68055555555556,129.4404337356309,115.97222222222221,107.24044415780159,19.488333333333333,18.077777777777783,19.77,18.881111111111117,17.2075,-5.196256613756612,17.732499999999998,19.673076923076916,16.801111111111116,38.958333333333336,39.245,40.53,38.26,61.1999074074074,86.05455026455026,33.89777777777778,45.41454326923077,40.72138888888889,-4.333333333333333,756.375,90.16666666666669,1.0,64.0,-5.758333333333333
2016-01-19 04:00:00,33.333333333333336,4,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,46.666666666666664,33.333333333333336,45.0,56.666666666666664,46.666666666666664,45.0,51.666666666666664,45.0,41.66666666666663,7.2648315725699,45.555555555555536,7.428673177976995,146.11111111111111,170.22316506846505,93.8888888888889,129.35707486657003,116.04166666666667,107.19146217962007,19.313333333333333,17.86944444444445,19.74,18.697777777777784,17.11759259259262,-4.987407407407408,17.68055555555555,19.55833333333335,16.79,38.95444444444445,39.40833333333335,40.63513888888888,38.18777777777777,60.445,86.33583333333333,33.9425925925926,45.11712962962963,41.17722222222222,-4.1,756.2416666666667,89.0,1.0,64.0,-5.7
2016-01-19 05:00:00,45.0,5,1,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,33.333333333333336,46.666666666666664,33.333333333333336,45.0,35.0,33.333333333333336,43.333333333333336,43.333333333333336,37.77777777777774,7.698003589197023,41.66666666666665,6.497862896540078,145.00000000000003,170.97315047052902,93.40277777777779,129.57052727315022,115.97222222222221,107.24152987887061,19.15555555555555,17.69277777777778,19.616666666666667,18.518055555555552,17.049259259259266,-5.212962962962962,17.6,19.4500925925926,16.79,39.072222222222216,39.53625,40.46555555555557,38.089722222222214,59.75714814814813,84.58018518518519,33.887777777777785,44.97870370370368,41.47,-4.266666666666667,756.3416666666666,89.83333333333333,1.0,63.583333333333336,-5.741666666666667
2016-01-19 06:00:00,46.666666666666664,6,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,45.0,33.333333333333336,46.666666666666664,46.666666666666664,300.0,55.0,45.0,40.0,41.66666666666663,7.2648315725699,41.66666666666665,6.497862896540078,145.83333333333334,170.4117117898635,93.8888888888889,129.35707486657003,115.98214285714286,107.23484688817575,19.011111111111116,17.533333333333335,19.55,18.34,16.98355555555555,-5.541666666666665,17.514351851851853,19.374259259259265,16.79,39.66472222222222,39.87111111111111,40.33055555555555,38.035,58.6849513888889,83.97944444444444,33.9,44.81138888888888,41.657222222222224,-4.416666666666667,756.4416666666667,90.58333333333331,1.0,63.416666666666664,-5.758333333333333
2016-01-19 07:00:00,41.666666666666664,7,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,46.666666666666664,45.0,33.333333333333336,45.0,195.0,55.0,348.3333333333333,56.666666666666664,41.66666666666663,7.2648315725699,41.66666666666665,6.497862896540078,124.72222222222223,165.1886484062677,93.54166666666667,129.47712806060085,116.0218253968254,107.20779122266991,18.92055555555555,17.402222222222218,19.38055555555555,18.215,17.01,-5.140277777777778,17.453657407407402,19.2475,16.77,40.108888888888885,40.675555555555555,39.92388888888888,38.178333333333335,55.18939814814815,86.13064814814813,33.85773148148149,44.72212962962965,41.40444444444444,-4.3,756.625,89.58333333333333,1.0,64.0,-5.783333333333334
2016-01-19 08:00:00,41.666666666666664,8,1,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,41.666666666666664,46.666666666666664,45.0,33.333333333333336,558.3333333333334,35.0,271.6666666666667,86.66666666666667,44.4444444444444,2.5458753860925656,41.11111111111109,6.295206877429819,111.94444444444446,165.1886484062677,92.9861111111111,129.67814036516256,115.93253968253967,107.26375150964358,18.84,17.296111111111117,19.28,18.1,16.861801346801332,-5.39361111111111,17.38814814814815,19.05833333333332,16.67777777777778,40.48,40.99333333333333,39.998888888888885,38.55111111111113,56.7873569023569,83.8124074074074,33.876759259259266,43.73166666666665,40.16222222222222,-4.55,756.9666666666667,90.66666666666669,1.0,63.166666666666664,-5.900000000000001
2016-01-19 09:00:00,33.333333333333336,9,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,41.666666666666664,41.666666666666664,46.666666666666664,46.666666666666664,345.0,45.0,291.6666666666667,43.333333333333336,43.33333333333329,2.8867513459534258,42.49999999999998,5.02770104300044,68.88888888888889,87.17315096495132,93.2638888888889,129.55561278286112,115.66468253968254,107.39337962241882,18.715,17.2,19.166666666666668,17.945,16.78037037037038,-5.64185185185185,17.309771241830067,18.883425925925938,16.6,40.54388888888889,40.998333333333335,39.84111111111111,38.210138888888885,56.998703703703704,82.17185185185184,33.902407407407416,43.00046296296296,39.192222222222235,-4.3999999999999995,757.2416666666667,92.16666666666669,1.0,62.0,-5.5249999999999995
2016-01-19 10:00:00,45.0,10,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,33.333333333333336,41.666666666666664,41.666666666666664,33.333333333333336,56.666666666666664,31.666666666666668,90.0,230.0,38.88888888888885,4.811252243250091,40.27777777777776,5.717095869862193,42.916666666666664,6.894771844507235,92.77777777777777,129.7662955677567,115.60515873015872,107.43647267967661,18.604166666666668,17.191666666666652,19.077777777777783,17.914444444444452,16.7075,-5.420648148148146,17.293703703703716,18.759460784313735,16.50555555555555,40.5125,40.997222222222234,39.804444444444435,38.09,56.84931712962963,83.68759259259258,33.737500000000004,42.41011982570807,38.703611111111115,-3.158333333333333,757.3416666666666,86.83333333333333,1.0,62.833333333333336,-5.125
2016-01-19 11:00:00,33.333333333333336,11,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,45.0,33.333333333333336,41.666666666666664,45.0,45.0,45.0,318.3333333333333,55.0,39.999999999999964,6.009252125775878,42.22222222222221,4.791968589522779,41.94444444444444,5.4510370310368605,93.33333333333333,129.52160210029828,114.50396825396824,107.20478651451964,18.706666666666667,17.5138888888889,19.022222222222215,18.24888888888888,16.66574074074075,-3.772777777777777,17.44194444444445,18.775277777777784,16.6,40.47666666666667,40.76791666666667,39.814444444444455,37.98777777777778,56.58777777777778,88.2973148148148,33.303888888888885,41.92333333333334,38.50277777777779,-2.066666666666667,757.4833333333332,78.5,1.0,45.666666666666664,-5.383333333333333
2016-01-19 12:00:00,43.333333333333336,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,33.333333333333336,45.0,33.333333333333336,46.666666666666664,46.666666666666664,40.0,118.33333333333331,186.66666666666663,37.222222222222186,6.735753140547939,40.277777777777764,5.717095869862196,40.97222222222222,5.880043862493355,92.84722222222223,129.73261164159692,114.375,107.2897978152452,18.8738888888889,17.77,19.0,18.29,16.6,-2.2308333333333352,17.657962962962966,18.867500000000017,16.69444444444445,40.23166666666666,40.4988888888889,39.86944444444445,37.830000000000005,56.2275,90.9424074074074,32.79148148148148,41.357499999999995,38.79527777777776,-0.9333333333333332,757.6,70.41666666666667,1.0,20.833333333333332,-5.708333333333333
2016-01-19 13:00:00,33.333333333333336,13,1,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,43.333333333333336,33.333333333333336,45.0,41.666666666666664,45.0,40.0,170.0,151.66666666666666,40.55555555555552,6.309898162002741,39.7222222222222,5.100835080506797,40.69444444444445,5.661242204639641,92.98611111111113,129.67534634958812,113.5218253968254,107.2813851295615,19.0,17.801111111111116,19.03333333333335,18.155,16.580555555555566,-1.30537037037037,18.08148148148149,19.243981481481484,16.80333333333333,39.93277777777778,40.42222222222223,39.82055555555555,37.36555555555557,55.906574074074086,91.75777777777778,32.33814814814813,40.7761111111111,38.22777777777777,-0.0833333333333333,757.475,65.66666666666667,1.0,22.0,-5.791666666666667
2016-01-19 14:00:00,45.0,14,1,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,33.333333333333336,43.333333333333336,33.333333333333336,41.666666666666664,33.333333333333336,41.666666666666664,138.33333333333334,136.66666666666666,36.666666666666636,5.773502691898951,38.333333333333314,5.577733510228106,39.72222222222222,5.85314097380104,92.70833333333333,129.80086243507344,112.81746031746032,107.41781930181772,19.06944444444445,17.812222222222214,18.99083333333333,18.1388888888889,16.5037037037037,-0.5527777777777775,18.520000000000017,19.41127314814813,16.817777777777767,39.9,40.38527777777778,39.69805555555555,37.26916666666667,55.58833333333334,93.38259259259256,32.163333333333334,40.41945601851852,38.162777777777784,0.5916666666666667,757.2583333333333,63.416666666666664,1.0,24.083333333333332,-5.666666666666667
2016-01-19 15:00:00,38.333333333333336,15,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,45.0,33.333333333333336,43.333333333333336,33.333333333333336,46.666666666666664,33.333333333333336,81.66666666666667,36.666666666666664,40.55555555555552,6.309898162002737,38.88888888888887,6.116159530899908,40.69444444444444,5.661242204639641,92.84722222222221,129.7456441113207,112.27182539682538,107.52870628112422,19.273333333333333,18.02055555555555,19.066666666666652,18.245,16.485740740740734,-0.3746031746031746,19.19898148148148,19.902222222222232,16.831666666666667,40.09000000000002,40.46,39.59222222222223,37.57083333333333,55.317314814814814,93.84993386243384,31.9187037037037,39.94648148148146,38.5275,1.1166666666666667,757.2416666666667,59.083333333333336,1.0,27.0,-6.0249999999999995
2016-01-19 16:00:00,41.666666666666664,16,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,38.333333333333336,45.0,33.333333333333336,45.0,33.333333333333336,46.666666666666664,81.66666666666667,40.0,38.88888888888886,5.853140973809715,39.72222222222221,5.519326314231948,40.0,5.3654336998800245,93.05555555555556,129.64990639666277,112.28174603174605,107.52176581455134,19.323333333333338,18.083333333333332,19.044444444444448,18.187777777777768,16.409351851851866,-0.7685185185185192,19.224537037037035,20.1,16.89,40.15,40.33555555555555,39.5,37.47666666666667,55.051851851851865,92.56574074074074,31.676759259259253,39.700277777777785,38.556666666666665,-0.0333333333333332,757.3416666666666,67.0,1.0,24.916666666666668,-5.575
2016-01-19 17:00:00,71.66666666666667,17,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,41.666666666666664,38.333333333333336,45.0,33.333333333333336,45.0,35.0,455.0,218.33333333333337,41.66666666666663,3.333333333337918,39.16666666666665,5.02770104300048,40.69444444444444,4.947110846123779,92.84722222222221,129.73168070080527,112.29166666666667,107.51513339455505,19.209999999999997,17.905,19.0,17.974444444444448,16.36314814814813,-2.5014814814814836,18.9786111111111,19.876501831501816,16.81777777777778,39.6511111111111,40.27972222222223,39.59347222222222,37.29666666666667,54.83111111111111,85.38740740740741,31.694629629629635,39.7490059015059,38.24722222222221,-1.125,757.525,77.75,1.0,21.166666666666668,-4.616666666666666
2016-01-19 18:00:00,175.0,18,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,71.66666666666667,41.666666666666664,38.333333333333336,43.333333333333336,46.666666666666664,300.0,268.3333333333333,58.333333333333336,50.55555555555552,18.358568490954482,45.55555555555554,13.443985299781842,42.916666666666664,10.227833879102494,94.375,129.23578094821366,111.41865079365078,107.24404610597914,19.055555555555568,17.666666666666682,18.752777777777784,17.795833333333334,16.2937037037037,-3.985555555555557,18.675833333333333,20.01433350533195,16.724999999999998,39.107777777777805,39.83888888888887,38.732777777777784,37.47611111111112,54.597592592592584,83.57685185185186,31.805370370370383,41.421543348865335,38.085,-2.2916666666666665,757.7833333333333,85.08333333333333,1.0,38.333333333333336,-4.458333333333333
2016-01-19 19:00:00,353.3333333333333,19,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,175.0,71.66666666666667,41.666666666666664,33.333333333333336,41.666666666666664,195.0,101.66666666666669,55.0,96.11111111111109,69.9470699357208,67.49999999999999,54.34202384486211,53.611111111111114,39.55454827908196,89.16666666666667,122.95476565036118,112.11309523809524,107.27596581462193,19.066666666666663,17.773333333333333,18.91388888888888,17.650000000000002,16.274416666666667,-4.792592592592592,18.313871568246583,20.272,16.601388888888902,40.189444444444455,40.152222222222214,39.51722222222223,37.21666666666667,55.24792361111111,83.13703703703705,31.480979020979017,42.49109126984128,37.32583333333335,-2.8249999999999997,758.025,88.41666666666667,0.5833333333333333,63.166666666666664,-4.483333333333333
2016-01-19 20:00:00,448.3333333333333,20,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,353.3333333333333,175.0,71.66666666666667,45.0,41.666666666666664,558.3333333333334,110.0,51.666666666666664,199.99999999999997,142.4878162432767,120.83333333333331,125.08552629656593,79.58333333333333,94.77545232620265,95.76388888888887,132.7386913645948,113.88888888888889,108.7835213311089,19.37555555555555,18.253333333333337,20.291527777777784,18.033333333333335,17.346111111111117,-5.247222222222222,17.956111111111117,20.392777777777766,16.4511111111111,40.69833333333331,40.40666666666665,42.74125,36.59611111111112,61.07277777777779,82.88222222222225,30.193333333333342,40.90777777777777,36.00888888888888,-3.625,758.2000000000002,91.08333333333331,0.8333333333333334,61.583333333333336,-4.933333333333334
2016-01-19 21:00:00,153.33333333333334,21,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,448.3333333333333,353.3333333333333,175.0,38.333333333333336,33.333333333333336,345.0,130.0,41.666666666666664,325.5555555555555,138.7677249272376,188.05555555555554,174.7137871131165,113.47222222222221,141.28104080725925,91.18055555555556,117.04336613907614,116.25,111.69083213362347,19.671666666666667,18.81777777777778,20.229999999999983,20.136388888888884,17.92833333333333,-5.638055555555556,17.68166666666667,20.5,16.323333333333334,39.75722222222222,39.85833333333333,40.59444444444447,36.15333333333335,47.696666666666665,82.85666666666667,29.530833333333337,39.97777777777778,35.02999999999998,-4.125,758.2000000000002,92.75,1.5833333333333333,61.0,-5.191666666666666
2016-01-19 22:00:00,56.666666666666664,22,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,153.33333333333334,448.3333333333333,353.3333333333333,41.666666666666664,45.0,56.666666666666664,55.0,46.666666666666664,318.3333333333333,150.58220346375595,207.2222222222222,160.75401037564143,123.47222222222223,139.32640684054695,83.19444444444444,104.87848577943932,116.91468253968254,111.57653285524282,19.79,18.920555555555566,19.762222222222217,19.396666666666665,18.49527777777777,-5.554074074074076,17.511111111111116,20.417500000000015,16.350833333333334,38.45944444444445,38.49722222222221,39.5477777777778,35.88444444444445,73.44527777777779,83.61055555555554,30.03999999999998,39.451805555555566,37.314166666666665,-3.766666666666666,758.3249999999999,91.0,1.0,61.416666666666664,-5.066666666666666
2016-01-19 23:00:00,46.666666666666664,23,1,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,56.666666666666664,153.33333333333334,448.3333333333333,71.66666666666667,33.333333333333336,45.0,63.333333333333336,43.333333333333336,219.44444444444443,204.03113415286333,209.7222222222222,157.75303014052852,124.44444444444446,138.76863480892928,83.19444444444444,104.87848577943932,116.97420634920636,111.54149445860774,19.79,18.932777777777783,19.31055555555555,18.773333333333333,17.949999999999985,-5.914166666666667,17.5,20.33444444444445,16.39,38.59555555555555,38.87999999999999,39.155,36.919999999999995,57.62000000000001,82.22592592592595,31.650000000000016,41.53111111111112,39.016111111111115,-4.208333333333333,758.625,92.25,1.0,61.166666666666664,-5.341666666666666
2016-01-20 00:00:00,36.666666666666664,0,2,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,46.666666666666664,56.666666666666664,153.33333333333334,175.0,43.333333333333336,46.666666666666664,45.0,31.666666666666668,85.55555555555553,58.90984951916267,205.55555555555551,162.39070398499024,125.55555555555554,138.02417687011712,83.26388888888889,104.85264466572943,116.99404761904762,111.52861232982299,19.718888888888884,18.73569444444445,19.11111111111112,18.38416666666667,17.686666666666667,-5.272222222222221,17.402222222222218,20.144444444444435,16.378888888888884,38.85333333333333,39.11666666666665,39.049444444444454,37.77236111111112,51.98444444444443,86.32296296296296,32.25055555555555,43.552222222222206,39.722777777777765,-4.625,758.7583333333333,94.0,1.4166666666666667,55.416666666666664,-5.5249999999999995
2016-01-20 01:00:00,45.0,1,2,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,36.666666666666664,46.666666666666664,56.666666666666664,353.3333333333333,33.333333333333336,45.0,43.333333333333336,48.333333333333336,46.66666666666663,10.000000000001023,182.49999999999997,176.77905230352752,125.0,138.39812283423635,82.84722222222223,105.02412785432672,117.02380952380952,111.50637091095123,19.5138888888889,18.383333333333333,18.92055555555555,18.1,17.45666666666668,-5.031481481481482,17.328888888888883,19.893333333333334,16.39,39.13611111111112,39.262222222222235,38.85722222222222,38.152222222222214,50.02638888888888,84.8675925925926,32.63,44.47833333333333,40.55680555555555,-4.827777777777777,758.7277777777778,93.58333333333331,1.86111111111111,50.666666666666664,-5.769444444444445
2016-01-20 02:00:00,31.666666666666668,2,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,45.0,36.666666666666664,46.666666666666664,448.3333333333333,45.0,33.333333333333336,43.333333333333336,45.0,42.77777777777774,5.357583756109124,131.1111111111111,161.32667571203558,125.97222222222223,137.73503022901807,82.84722222222223,105.02412785432672,117.00396825396827,111.51896263001565,19.282777777777785,18.06555555555555,18.89,17.903888888888883,17.265,-5.627235449735447,17.275000000000002,19.677222222222216,16.3788888888889,39.24277777777777,39.22,38.92722222222222,38.245,49.16888888888889,82.48521164021163,32.81166666666667,45.55777777777778,41.08555555555555,-4.894444444444445,758.7944444444446,92.58333333333331,1.5277777777777783,54.666666666666664,-5.936111111111111
2016-01-20 03:00:00,43.333333333333336,3,2,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,31.666666666666668,45.0,36.666666666666664,153.33333333333334,38.333333333333336,46.666666666666664,41.666666666666664,31.666666666666668,37.777777777777736,6.7357531405471835,61.66666666666666,45.72866837238012,124.86111111111113,138.4992767609262,82.77777777777777,105.05883636433747,116.92460317460319,111.57524307288953,19.049444444444433,17.770972222222216,18.902222222222218,17.7425,17.129166666666666,-5.787724867724869,17.198888888888884,19.543888888888883,16.367777777777786,39.14000000000001,39.28180555555555,39.13111111111112,38.31444444444443,48.79333333333333,82.90546296296294,32.845,45.5938888888889,41.48555555555555,-4.961111111111111,758.861111111111,91.58333333333331,1.1944444444444449,58.666666666666664,-6.102777777777777
2016-01-20 04:00:00,41.666666666666664,4,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,43.333333333333336,31.666666666666668,45.0,56.666666666666664,41.666666666666664,33.333333333333336,45.0,45.0,39.999999999999964,7.2648315725692205,43.33333333333332,8.628119403696962,125.27777777777777,138.22254295328005,82.6388888888889,105.11084173347417,116.99404761904762,111.52548034158622,18.810138888888883,17.503888888888884,18.987777777777783,17.566666666666666,16.974999999999984,-5.2025,17.111111111111118,19.351111111111116,16.367777777777786,38.95,39.387777777777785,39.29,38.27,48.59611111111112,85.78203703703706,32.91111111111112,45.3375,41.763333333333335,-4.583333333333333,758.9833333333332,90.58333333333331,1.0,61.0,-5.866666666666667
