date,actual,mean,naive,seasonal_naive_daily,seasonal_naive_weekly,drift,sarimax_univariate,sarimax,feature_model,feature_model_histgb,foundation_model
2016-05-14 10:00:00,158.33333333333334,97.46163394267658,348.3333333333333,73.33333333333333,178.33333333333334,349.9226775031042,112.49458566410894,114.06380328095393,137.0874786376953,124.17683348848107,198.68924
2016-05-14 11:00:00,96.66666666666669,97.46163394267658,348.3333333333333,355.0,161.66666666666666,350.02201151371486,122.18522883198753,123.0769920241807,148.88670349121094,137.35164632127916,208.88652
2016-05-14 12:00:00,116.66666666666669,97.46163394267658,348.3333333333333,301.6666666666667,86.66666666666667,350.12134552432553,114.42918232321998,117.93043599620519,135.97476196289062,140.6189355256533,196.60043
2016-05-14 13:00:00,113.33333333333331,97.46163394267658,348.3333333333333,268.3333333333333,75.0,350.2206795349362,107.69366929690537,112.24644343283191,141.1353759765625,131.55101096909746,172.82288
2016-05-14 14:00:00,106.66666666666669,97.46163394267658,348.3333333333333,318.3333333333333,88.33333333333333,350.3200135455469,105.26334139786155,108.4414393935521,141.87039184570312,122.82726515877366,146.06757
2016-05-14 15:00:00,130.0,97.46163394267658,348.3333333333333,201.66666666666663,103.33333333333331,350.41934755615756,97.55593781246837,101.63857581760273,119.99957275390625,116.71423979626421,138.95244
2016-05-14 16:00:00,111.66666666666669,97.46163394267658,348.3333333333333,351.6666666666667,91.66666666666669,350.51868156676824,129.57893373989415,134.32191914628208,157.30288696289062,127.45727518411032,155.98772
2016-05-14 17:00:00,241.66666666666663,97.46163394267658,348.3333333333333,231.66666666666663,83.33333333333333,350.6180155773789,182.4792181423565,187.68658596893556,187.43939208984375,153.69690592913597,168.14883
2016-05-14 18:00:00,166.66666666666666,97.46163394267658,348.3333333333333,348.3333333333333,285.0,350.7173495879896,179.38767740222852,185.44097039433856,229.26402282714844,214.410791847082,142.36752
2016-05-14 19:00:00,90.0,97.5279829863443,166.66666666666666,208.33333333333337,120.0,166.7041764640018,133.89557599948154,135.2739186226282,160.1605682373047,176.90719080804797,117.224075
2016-05-14 20:00:00,86.66666666666667,97.5279829863443,166.66666666666666,120.0,86.66666666666667,166.7416862613369,109.62987103996579,108.88975191759093,135.28823852539062,146.60949430176126,96.95623
2016-05-14 21:00:00,75.0,97.5279829863443,166.66666666666666,63.333333333333336,56.666666666666664,166.77919605867203,73.85253829291189,74.14755810002193,78.0666275024414,72.83081261982309,77.596214
2016-05-14 22:00:00,61.666666666666664,97.5279829863443,166.66666666666666,55.0,58.333333333333336,166.81670585600716,61.62134492684052,62.121034537609376,68.70137786865234,50.5729594012642,66.57263
2016-05-14 23:00:00,48.333333333333336,97.5279829863443,166.66666666666666,61.666666666666664,56.666666666666664,166.8542156533423,54.2673279033881,53.40889954854853,61.03827667236328,56.10395247658269,61.015923
2016-05-15 00:00:00,53.333333333333336,97.5279829863443,166.66666666666666,58.333333333333336,58.333333333333336,166.8917254506774,52.82336364334269,51.64922348695791,61.53569030761719,57.39875221579223,59.005856
2016-05-15 01:00:00,55.0,97.5279829863443,166.66666666666666,63.333333333333336,51.666666666666664,166.92923524801253,52.88567570571688,51.88470702232452,60.10389709472656,51.01645346855261,56.815792
2016-05-15 02:00:00,51.666666666666664,97.5279829863443,166.66666666666666,60.0,55.0,166.96674504534766,52.13966717891708,51.253760462291,59.12468719482422,54.569204077571726,56.394993
2016-05-15 03:00:00,40.0,97.5279829863443,166.66666666666666,60.0,56.666666666666664,167.00425484268277,51.2064197747774,50.434467333156675,55.43106460571289,54.94176456369623,54.19648
2016-05-15 04:00:00,51.666666666666664,97.5279829863443,166.66666666666666,60.0,50.0,167.0417646400179,51.342503556810534,51.106212375232474,53.289268493652344,49.738876320257084,54.570236
2016-05-15 05:00:00,56.666666666666664,97.5279829863443,166.66666666666666,56.666666666666664,56.666666666666664,167.07927443735304,59.75896326266832,60.41115485415736,55.12338638305664,53.33958350745773,59.821888
2016-05-15 06:00:00,51.666666666666664,97.5279829863443,166.66666666666666,63.333333333333336,50.0,167.11678423468817,69.49202501953941,69.86122779856946,72.40603637695312,58.41124258278167,66.37514
2016-05-15 07:00:00,93.33333333333331,97.5279829863443,166.66666666666666,113.33333333333331,60.0,167.15429403202327,99.14763311372639,99.56588004875955,121.41329956054688,76.02687442768848,81.250984
2016-05-15 08:00:00,118.33333333333331,97.5279829863443,166.66666666666666,133.33333333333334,183.33333333333337,167.1918038293584,115.66018840550232,117.2246062082206,166.33953857421875,167.60513866571537,95.139626
2016-05-15 09:00:00,101.66666666666669,97.5279829863443,166.66666666666666,118.33333333333331,143.33333333333334,167.22931362669354,105.70772005172093,107.72608288216435,136.36056518554688,155.32690408659943,87.84101
2016-05-15 10:00:00,108.33333333333331,97.5279829863443,166.66666666666666,158.33333333333334,135.0,167.26682342402864,115.3755973382358,117.38089674129431,142.4708251953125,181.24256382289815,83.26175
2016-05-15 11:00:00,105.0,97.5279829863443,166.66666666666666,96.66666666666669,50.0,167.30433322136378,115.85533091977558,118.20684375574044,105.14533996582031,147.8402668736309,90.13357
2016-05-15 12:00:00,96.66666666666669,97.5279829863443,166.66666666666666,116.66666666666669,56.666666666666664,167.3418430186989,110.77776941128378,113.86801925444011,108.39666748046875,107.19219304369722,91.220245
2016-05-15 13:00:00,136.66666666666666,97.5279829863443,166.66666666666666,113.33333333333331,56.666666666666664,167.37935281603404,104.82822920229685,107.47648678877769,96.56375122070312,101.96480230766085,85.73113
2016-05-15 14:00:00,88.33333333333333,97.5279829863443,166.66666666666666,106.66666666666669,56.666666666666664,167.41686261336915,101.24377034179945,102.57994745093922,97.72550964355469,104.01322940971772,81.82435
2016-05-15 15:00:00,93.33333333333331,97.5279829863443,166.66666666666666,130.0,50.0,167.45437241070428,97.49461612085517,97.8465514603475,88.30564880371094,98.2724130082728,83.680016
2016-05-15 16:00:00,143.33333333333334,97.5279829863443,166.66666666666666,111.66666666666669,55.0,167.4918822080394,124.27726390312219,123.54726473458304,107.60240936279297,124.8519921843966,101.743805
2016-05-15 17:00:00,236.66666666666663,97.5279829863443,166.66666666666666,241.66666666666663,56.666666666666664,167.52939200537452,185.13492798811365,185.7232588493245,156.2963104248047,195.5262245060746,142.74074
2016-05-15 18:00:00,98.33333333333331,97.5279829863443,166.66666666666666,166.66666666666666,50.0,167.56690180270965,175.41829297332652,180.34338529008937,212.75599670410156,197.90893044762424,126.60118
2016-05-15 19:00:00,96.66666666666669,97.46169220519654,98.33333333333331,90.0,60.0,98.34777296456734,105.38731867318161,109.99748688573149,129.32557678222656,150.33895311310448,103.63711
2016-05-15 20:00:00,246.66666666666663,97.46169220519654,98.33333333333331,86.66666666666667,78.33333333333333,98.36221259580138,83.13449181353488,85.93552205667837,123.14351654052734,125.43508350038807,85.858345
2016-05-15 21:00:00,203.33333333333337,97.46169220519654,98.33333333333331,75.0,63.333333333333336,98.37665222703541,59.436253028599936,59.514598672185414,82.45863342285156,93.68541609238983,70.0217
2016-05-15 22:00:00,86.66666666666667,97.46169220519654,98.33333333333331,61.666666666666664,58.333333333333336,98.39109185826945,50.319768883907464,47.97466244386062,62.9266242980957,67.15248357077836,62.876514
2016-05-15 23:00:00,83.33333333333333,97.46169220519654,98.33333333333331,48.333333333333336,53.333333333333336,98.40553148950347,44.805153535990385,42.17972665068784,58.588539123535156,58.53519005550632,58.46093
2016-05-16 00:00:00,61.666666666666664,97.46169220519654,98.33333333333331,53.333333333333336,55.0,98.41997112073751,46.941115651745605,44.87508570691337,57.36166763305664,55.59156522159142,56.125706
2016-05-16 01:00:00,53.333333333333336,97.46169220519654,98.33333333333331,55.0,58.333333333333336,98.43441075197154,48.307653163637454,46.086664972186014,58.92568588256836,52.70971151915785,53.61561
2016-05-16 02:00:00,56.666666666666664,97.46169220519654,98.33333333333331,51.666666666666664,55.0,98.44885038320558,48.860140083724204,46.74513764166784,61.79983901977539,53.63322421821334,54.216297
2016-05-16 03:00:00,53.333333333333336,97.46169220519654,98.33333333333331,40.0,53.333333333333336,98.46329001443961,48.05340014579825,46.430858603729476,67.3626937866211,51.102253005708555,52.872757
2016-05-16 04:00:00,55.0,97.46169220519654,98.33333333333331,51.666666666666664,56.666666666666664,98.47772964567365,49.53985802786665,48.108558512201924,72.69542694091797,50.705241560087146,51.869102
2016-05-16 05:00:00,51.666666666666664,97.46169220519654,98.33333333333331,56.666666666666664,65.0,98.49216927690767,58.424987908879345,56.35234291893397,82.50627136230469,66.61643877008885,60.486095
2016-05-16 06:00:00,53.333333333333336,97.46169220519654,98.33333333333331,51.666666666666664,55.0,98.50660890814171,67.61339667484805,64.97760605572051,90.0666732788086,78.41808748949788,61.194202
2016-05-16 07:00:00,61.666666666666664,97.46169220519654,98.33333333333331,93.33333333333331,56.666666666666664,98.52104853937574,97.88251219512205,96.4291655917118,125.53607177734375,123.18564319946128,79.94043
2016-05-16 08:00:00,88.33333333333333,97.46169220519654,98.33333333333331,118.33333333333331,61.666666666666664,98.53548817060978,115.02177714451668,115.01213139067951,141.7252197265625,125.17440119842196,77.82338
2016-05-16 09:00:00,70.0,97.46169220519654,98.33333333333331,101.66666666666669,66.66666666666667,98.54992780184381,104.86608897299949,105.39123814047876,158.8170166015625,152.59583518976865,63.12398
2016-05-16 10:00:00,148.33333333333334,97.46169220519654,98.33333333333331,108.33333333333331,55.0,98.56436743307785,113.88087807700371,115.07845266429993,159.59368896484375,150.92064862548008,63.916534
2016-05-16 11:00:00,103.33333333333331,97.46169220519654,98.33333333333331,105.0,61.666666666666664,98.57880706431187,115.31938915912417,116.89949400082469,142.34042358398438,154.67036152976624,69.47807
2016-05-16 12:00:00,206.66666666666663,97.46169220519654,98.33333333333331,96.66666666666669,135.0,98.59324669554591,109.62718881619965,111.38937859645137,138.23049926757812,143.89791241493057,74.075485
2016-05-16 13:00:00,266.6666666666667,97.46169220519654,98.33333333333331,136.66666666666666,173.33333333333334,98.60768632677994,106.51028913431465,108.29827373043997,129.3439483642578,134.42652670877848,73.56815
2016-05-16 14:00:00,88.33333333333333,97.46169220519654,98.33333333333331,88.33333333333333,88.33333333333333,98.62212595801398,100.23081555920433,101.8070144049713,125.65459442138672,127.71328196916855,72.71996
2016-05-16 15:00:00,111.66666666666669,97.46169220519654,98.33333333333331,93.33333333333331,70.0,98.63656558924801,96.54648904479163,98.33829048235111,108.20307159423828,128.12033594944225,74.60935
2016-05-16 16:00:00,88.33333333333333,97.46169220519654,98.33333333333331,143.33333333333334,78.33333333333333,98.65100522048205,125.60317067335194,125.49031930443805,131.81796264648438,154.02136970533047,104.16776
2016-05-16 17:00:00,243.33333333333337,97.46169220519654,98.33333333333331,236.66666666666663,268.3333333333333,98.66544485171607,187.22145373301862,183.17835055458988,207.42283630371094,218.3609724717089,155.24835
2016-05-16 18:00:00,155.0,97.46169220519654,98.33333333333331,98.33333333333331,120.0,98.67988448295011,170.72818237442277,165.62817643834313,184.4637451171875,199.17885230516498,125.92676
2016-05-16 19:00:00,115.0,97.59198061246973,155.0,96.66666666666669,110.0,155.03305785123968,125.40385099157129,122.94834208004926,124.86009216308594,148.22728124459158,114.00913
2016-05-16 20:00:00,96.66666666666669,97.59198061246973,155.0,246.66666666666663,95.0,155.06611570247935,114.89318618446097,112.81300933969649,131.29827880859375,144.08616434865775,93.64242
2016-05-16 21:00:00,68.33333333333333,97.59198061246973,155.0,203.33333333333337,71.66666666666667,155.099173553719,80.24239038015033,80.06747445327579,103.87620544433594,110.32241966046489,74.6626
2016-05-16 22:00:00,46.666666666666664,97.59198061246973,155.0,86.66666666666667,71.66666666666667,155.13223140495867,62.29941182890012,62.14495881177373,88.85790252685547,93.48913679388895,64.476776
2016-05-16 23:00:00,60.0,97.59198061246973,155.0,83.33333333333333,60.0,155.16528925619835,54.75442166242806,55.691606518934876,85.94784545898438,93.59177167301267,57.96681
2016-05-17 00:00:00,50.0,97.59198061246973,155.0,61.666666666666664,51.666666666666664,155.19834710743802,52.65089944345616,53.95899550886996,64.60025787353516,67.08866826751677,56.22908
2016-05-17 01:00:00,55.0,97.59198061246973,155.0,53.333333333333336,55.0,155.23140495867767,52.310946684252485,53.214067310286964,60.12424087524414,60.12079464168355,54.4244
2016-05-17 02:00:00,51.666666666666664,97.59198061246973,155.0,56.666666666666664,56.666666666666664,155.26446280991735,51.86518847377124,52.770616748980046,67.31201934814453,54.61431927445585,54.451916
2016-05-17 03:00:00,53.333333333333336,97.59198061246973,155.0,53.333333333333336,56.666666666666664,155.29752066115702,50.41652258239999,51.954060739714535,72.02213287353516,48.99534829604343,52.442684
2016-05-17 04:00:00,53.333333333333336,97.59198061246973,155.0,55.0,50.0,155.3305785123967,51.17354789325126,52.282859211509404,76.57138061523438,51.51631015709269,52.091316
2016-05-17 05:00:00,58.333333333333336,97.59198061246973,155.0,51.666666666666664,71.66666666666667,155.36363636363637,58.97133503431666,59.7557839289034,86.04251861572266,62.771151440310675,58.960358
2016-05-17 06:00:00,56.666666666666664,97.59198061246973,155.0,53.333333333333336,63.333333333333336,155.39669421487602,67.68160093061316,69.06843756031111,90.12262725830078,62.640516354772295,63.549706
2016-05-17 07:00:00,65.0,97.59198061246973,155.0,61.666666666666664,60.0,155.4297520661157,96.17509055148349,98.3906783953183,109.68948364257812,76.25912448694403,93.53522
2016-05-17 08:00:00,56.666666666666664,97.59198061246973,155.0,88.33333333333333,56.666666666666664,155.46280991735537,113.62010942943837,115.94416242183989,110.92234802246094,93.18519964119372,90.54114
2016-05-17 09:00:00,51.666666666666664,97.59198061246973,155.0,70.0,55.0,155.49586776859505,102.97138775388555,105.39800822088925,110.59300231933594,76.65371173953862,65.72931
2016-05-17 10:00:00,53.333333333333336,97.59198061246973,155.0,148.33333333333334,53.333333333333336,155.52892561983472,116.25190230890246,119.86039730625188,120.08975982666016,87.5429596171091,66.62164
2016-05-17 11:00:00,51.666666666666664,97.59198061246973,155.0,103.33333333333331,56.666666666666664,155.56198347107437,114.84523311799472,119.7328089220585,125.9565200805664,76.56871922265756,69.6921
2016-05-17 12:00:00,53.333333333333336,97.59198061246973,155.0,206.66666666666663,58.333333333333336,155.59504132231405,115.92155905060912,119.76852430787648,115.54908752441406,78.89105908347882,74.05464
2016-05-17 13:00:00,41.666666666666664,97.59198061246973,155.0,266.6666666666667,53.333333333333336,155.62809917355372,115.90362411182045,120.14917910571874,121.75494384765625,81.77311389464877,75.7794
2016-05-17 14:00:00,53.333333333333336,97.59198061246973,155.0,88.33333333333333,53.333333333333336,155.6611570247934,99.70508290404955,107.4485983601583,106.8864517211914,80.65606366076901,75.58757
2016-05-17 15:00:00,51.666666666666664,97.59198061246973,155.0,111.66666666666669,56.666666666666664,155.69421487603304,97.52310020211473,107.1114211416559,111.22523498535156,84.11664068428325,73.497665
2016-05-17 16:00:00,66.66666666666667,97.59198061246973,155.0,88.33333333333333,63.333333333333336,155.72727272727272,122.93972327350073,132.64242260390262,114.73828887939453,92.48799342179844,101.38923
2016-05-17 17:00:00,153.33333333333334,97.59198061246973,155.0,243.33333333333337,126.66666666666669,155.7603305785124,189.76130691958008,199.20052176085431,183.16195678710938,152.73490142826034,166.85028
2016-05-17 18:00:00,100.0,97.59198061246973,155.0,155.0,101.66666666666669,155.79338842975207,171.03148378703744,179.80323290271838,202.06143188476562,199.2926148589178,134.208
2016-05-17 19:00:00,123.33333333333331,97.33661202185793,100.0,115.0,105.0,100.0147589373565,85.64035889371426,87.44293990379967,134.11009216308594,149.27413001298333,88.36974
2016-05-17 20:00:00,118.33333333333331,97.33661202185793,100.0,96.66666666666669,95.0,100.02951787471302,81.87833243802001,82.85957987213511,87.19271087646484,91.87764379019696,74.34388
2016-05-17 21:00:00,65.0,97.33661202185793,100.0,68.33333333333333,68.33333333333333,100.04427681206953,57.348616048200846,58.548410037199304,78.73756408691406,81.51338677780745,63.00939
2016-05-17 22:00:00,46.666666666666664,97.33661202185793,100.0,46.666666666666664,58.333333333333336,100.05903574942604,45.097998533658256,46.35517080877224,62.73219299316406,65.06189054339363,58.24093
2016-05-17 23:00:00,55.0,97.33661202185793,100.0,60.0,56.666666666666664,100.07379468678255,43.81612589041687,44.105268625265325,59.64228439331055,57.71731845216231,53.8912
2016-05-18 00:00:00,51.666666666666664,97.33661202185793,100.0,50.0,51.666666666666664,100.08855362413907,44.42934442138768,44.96995697976686,52.865116119384766,52.95908427633172,52.251453
2016-05-18 01:00:00,53.333333333333336,97.33661202185793,100.0,55.0,56.666666666666664,100.10331256149557,46.80023593505072,47.603686688317225,52.75171661376953,52.16476025845741,51.67963
2016-05-18 02:00:00,55.0,97.33661202185793,100.0,51.666666666666664,56.666666666666664,100.11807149885209,47.71210947411841,48.77194492661931,54.14612579345703,50.558467349048456,52.469913
2016-05-18 03:00:00,51.666666666666664,97.33661202185793,100.0,53.333333333333336,53.333333333333336,100.1328304362086,47.58562962932856,48.335404609582966,55.88852310180664,49.83940102426708,50.897896
2016-05-18 04:00:00,51.666666666666664,97.33661202185793,100.0,53.333333333333336,51.666666666666664,100.1475893735651,49.11894365941771,50.44316900404711,53.45576095581055,52.2309899989641,51.01796
2016-05-18 05:00:00,65.0,97.33661202185793,100.0,58.333333333333336,68.33333333333333,100.16234831092162,57.51960602411549,58.76796926007211,61.240325927734375,63.61936165069205,58.971733
2016-05-18 06:00:00,70.0,97.33661202185793,100.0,56.666666666666664,110.0,100.17710724827812,66.1382966573826,67.21367576305146,71.24042510986328,71.09082240008534,67.15588
2016-05-18 07:00:00,53.333333333333336,97.33661202185793,100.0,65.0,76.66666666666667,100.19186618563464,94.05049419131416,96.1030470155174,109.94438171386719,102.54642617894656,101.683975
2016-05-18 08:00:00,61.666666666666664,97.33661202185793,100.0,56.666666666666664,161.66666666666666,100.20662512299114,109.94474544005219,113.53105068177577,128.9519500732422,131.22837784946796,106.4013
2016-05-18 09:00:00,65.0,97.33661202185793,100.0,51.666666666666664,65.0,100.22138406034766,99.94223581825182,103.85370527938406,124.10099029541016,144.63442871141402,73.51837
2016-05-18 10:00:00,58.333333333333336,97.33661202185793,100.0,53.333333333333336,63.333333333333336,100.23614299770416,111.4272072781263,115.8284701769873,116.45579528808594,143.57974269967514,65.51138
2016-05-18 11:00:00,70.0,97.33661202185793,100.0,51.666666666666664,55.0,100.25090193506068,110.87969575809804,117.47685441707789,118.35906982421875,149.77303566496465,65.49674
2016-05-18 12:00:00,56.666666666666664,97.33661202185793,100.0,53.333333333333336,56.666666666666664,100.26566087241719,110.18481044893915,116.79773755768312,114.46690368652344,149.39941064825956,69.506584
2016-05-18 13:00:00,86.66666666666667,97.33661202185793,100.0,41.666666666666664,73.33333333333333,100.28041980977369,108.3912099947305,114.99372631137723,121.769775390625,139.83354873613266,71.47669
2016-05-18 14:00:00,81.66666666666667,97.33661202185793,100.0,53.333333333333336,80.0,100.29517874713021,96.90703994890191,105.66200906109097,121.03433990478516,132.78156867285557,72.0785
2016-05-18 15:00:00,83.33333333333333,97.33661202185793,100.0,51.666666666666664,76.66666666666667,100.30993768448671,94.3128256357285,101.77279085133299,129.06809997558594,136.75844780526438,70.960625
2016-05-18 16:00:00,105.0,97.33661202185793,100.0,66.66666666666667,75.0,100.32469662184323,119.98811875272091,125.77787956428894,123.29594421386719,154.22779323474202,95.92155
2016-05-18 17:00:00,118.33333333333331,97.33661202185793,100.0,153.33333333333334,91.66666666666669,100.33945555919973,186.44254952426917,194.22289998292763,172.8433837890625,179.8889201264797,155.89835
2016-05-18 18:00:00,178.33333333333334,97.33661202185793,100.0,100.0,101.66666666666669,100.35421449655625,166.8449322286557,176.44001000162547,170.16119384765625,175.84132333043848,134.98714
2016-05-18 19:00:00,143.33333333333334,97.17035350249402,178.33333333333334,123.33333333333331,95.0,178.37346783816034,108.83130970457852,111.8401953035447,146.3599853515625,154.29813680382082,115.746155
2016-05-18 20:00:00,223.33333333333337,97.17035350249402,178.33333333333334,118.33333333333331,85.0,178.41360234298733,109.5466114910694,111.41519536978787,129.15640258789062,142.76740228024047,92.52464
2016-05-18 21:00:00,81.66666666666667,97.17035350249402,178.33333333333334,65.0,61.666666666666664,178.4537368478143,73.8210558851793,74.82812982688284,85.648681640625,84.6608486302004,70.464645
2016-05-18 22:00:00,51.666666666666664,97.17035350249402,178.33333333333334,46.666666666666664,55.0,178.4938713526413,55.68957648690045,54.76023634060975,60.19491195678711,60.490835569582515,60.024834
2016-05-18 23:00:00,56.666666666666664,97.17035350249402,178.33333333333334,55.0,56.666666666666664,178.5340058574683,53.82633619361531,52.651809785570336,57.31134796142578,59.39043962862136,54.237457
2016-05-19 00:00:00,51.666666666666664,97.17035350249402,178.33333333333334,51.666666666666664,56.666666666666664,178.57414036229528,50.39948390689458,50.44138940154161,60.7420654296875,56.130334969255394,52.651085
2016-05-19 01:00:00,51.666666666666664,97.17035350249402,178.33333333333334,53.333333333333336,56.666666666666664,178.61427486712225,51.631183372347145,51.498156231531325,63.90782165527344,52.98180221137575,52.323635
2016-05-19 02:00:00,50.0,97.17035350249402,178.33333333333334,55.0,56.666666666666664,178.65440937194924,51.17096298654013,50.332842767778345,62.39131164550781,52.11879115543585,53.561676
2016-05-19 03:00:00,51.666666666666664,97.17035350249402,178.33333333333334,51.666666666666664,50.0,178.69454387677624,49.95230637638874,49.47345195768867,63.87135314941406,54.051329964160104,52.02257
2016-05-19 04:00:00,56.666666666666664,97.17035350249402,178.33333333333334,51.666666666666664,56.666666666666664,178.73467838160323,50.80990493166827,50.91074767857107,61.605674743652344,49.17668424213578,50.649185
2016-05-19 05:00:00,55.0,97.17035350249402,178.33333333333334,65.0,61.666666666666664,178.7748128864302,59.07517992585752,59.248573704974206,66.05524444580078,60.03906864997943,59.315033
2016-05-19 06:00:00,58.333333333333336,97.17035350249402,178.33333333333334,70.0,48.333333333333336,178.8149473912572,67.34905912686833,67.07148238947399,66.73258209228516,61.12611912592895,75.9471
2016-05-19 07:00:00,50.0,97.17035350249402,178.33333333333334,53.333333333333336,58.333333333333336,178.8550818960842,92.60475620972332,92.28507305047513,90.86093139648438,76.67398777397715,125.404205
2016-05-19 08:00:00,53.333333333333336,97.17035350249402,178.33333333333334,61.666666666666664,51.666666666666664,178.89521640091118,108.30452046773584,108.17551254565193,98.25447845458984,106.07069224206475,134.53331
2016-05-19 09:00:00,36.666666666666664,97.17035350249402,178.33333333333334,65.0,48.333333333333336,178.93535090573815,98.91426253645562,99.01198434584502,93.67276763916016,101.81259687857977,84.33021
2016-05-19 10:00:00,55.0,97.17035350249402,178.33333333333334,58.333333333333336,58.333333333333336,178.97548541056514,109.36403305046251,110.31693909400497,92.06546020507812,119.18823113855149,73.55786
2016-05-19 11:00:00,51.666666666666664,97.17035350249402,178.33333333333334,70.0,50.0,179.01561991539214,109.53143609482566,111.41619060189312,87.70828247070312,132.0099798848222,76.41422
2016-05-19 12:00:00,55.0,97.17035350249402,178.33333333333334,56.666666666666664,55.0,179.05575442021913,107.96408325080213,108.89823895434236,84.592041015625,136.16442440144633,80.73725
2016-05-19 13:00:00,50.0,97.17035350249402,178.33333333333334,86.66666666666667,56.666666666666664,179.0958889250461,108.28909493260828,106.32614688387339,89.60735321044922,152.44967116770977,83.39618
2016-05-19 14:00:00,63.333333333333336,97.17035350249402,178.33333333333334,81.66666666666667,56.666666666666664,179.1360234298731,96.7611453522412,91.93101141379199,88.80403900146484,150.74782873685095,85.8721
2016-05-19 15:00:00,81.66666666666667,97.17035350249402,178.33333333333334,83.33333333333333,68.33333333333333,179.1761579347001,94.39733613623214,91.58037641658487,98.35917663574219,142.88552058061236,85.76936
2016-05-19 16:00:00,90.0,97.17035350249402,178.33333333333334,105.0,118.33333333333331,179.21629243952708,120.00677197619133,119.22572139537972,102.83814239501953,143.2930969835474,114.599144
2016-05-19 17:00:00,208.33333333333337,97.17035350249402,178.33333333333334,118.33333333333331,208.33333333333337,179.25642694435405,182.79067980133522,178.27043051954035,161.71322631835938,169.65541170671472,191.88516
2016-05-19 18:00:00,120.0,97.17035350249402,178.33333333333334,178.33333333333334,105.0,179.29656144918104,168.73673376187097,164.6571791568041,218.10891723632812,195.10644840084714,176.09283
2016-05-19 19:00:00,98.33333333333331,97.0136647299333,120.0,143.33333333333334,123.33333333333331,120.02098805295448,109.87885162611906,110.70331268095701,138.2039031982422,133.4616369687648,115.659584
2016-05-19 20:00:00,118.33333333333331,97.0136647299333,120.0,223.33333333333337,100.0,120.04197610590894,103.92399563133637,108.28143076972601,125.43930053710938,129.86311250678895,88.90861
2016-05-19 21:00:00,66.66666666666667,97.0136647299333,120.0,81.66666666666667,71.66666666666667,120.06296415886342,67.77977213016521,72.40084696522467,91.40813446044922,103.48935410647223,65.902245
2016-05-19 22:00:00,50.0,97.0136647299333,120.0,51.666666666666664,60.0,120.08395221181789,52.58655229357883,56.05551326869295,60.02492141723633,65.78236095618077,55.925232
